base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,projected_gravity_x,projected_gravity_y,projected_gravity_z,velocity_command_x,velocity_command_y,velocity_command_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
0.22943302989006042,-0.25095948576927185,-0.17723818123340607,-0.014599772170186043,-0.021403463557362556,-0.9996643662452698,0.0,0.0,-0.0,-0.14327116310596466,0.032728180289268494,-0.17179721593856812,0.03370855003595352,-1.3661348819732666,0.2366064190864563,-1.0904570817947388,0.7070523500442505,-0.06793594360351562,0.39510440826416016,0.2802311182022095,0.25403153896331787,-0.0009267397108487785,-0.31831488013267517,0.2630631625652313,-0.15731780230998993,0.9741138815879822,-0.6224921345710754,0.7106813192367554,-0.27385184168815613,0.6567915678024292,-0.3624258041381836,0.6771690249443054,-0.7850000858306885,-1.272793173789978,-0.3580557703971863,0.0024435818195343018,0.5611741542816162,-2.1801400184631348,-1.5813626050949097,-1.4281011819839478,0.9004103541374207,1.013965368270874,0.31636345386505127,2.526883602142334,-1.1186249256134033
-0.24242153763771057,-0.02305116131901741,-0.22733376920223236,-0.023365186527371407,-0.005782206542789936,-0.9997105002403259,0.0,0.0,-0.0,-0.15461258590221405,0.017889834940433502,-0.1377183496952057,0.061239004135131836,-1.0488882064819336,-0.09495419263839722,-0.8829940557479858,0.4209909439086914,0.221291184425354,0.6622408628463745,0.593287467956543,-0.011647582054138184,-0.07489871233701706,0.14001479744911194,-0.029126400128006935,0.13528889417648315,0.7163757681846619,-0.4997086524963379,0.4147477149963379,-0.9210411310195923,0.5992527604103088,-7.239713158924133e-05,0.7761419415473938,-0.5140237212181091,-0.8593289852142334,0.8021782040596008,-1.4210015535354614,0.7385643124580383,-3.0411972999572754,-0.47622814774513245,-3.117950916290283,-0.21548734605312347,1.6139549016952515,3.984260082244873,4.912097930908203,-1.4804115295410156
0.06941601634025574,0.1131545677781105,-0.09499891847372055,-0.017204588279128075,-0.004761374089866877,-0.9998406171798706,0.0,0.0,-0.0,-0.20723754167556763,0.03967496380209923,-0.14880110323429108,0.12954874336719513,-0.7958180904388428,-0.1494842767715454,-0.8337867259979248,0.04971516132354736,0.40687096118927,0.6302945613861084,0.5709617137908936,-0.14536738395690918,-0.16031070053577423,-0.007755540311336517,-0.02065357007086277,0.22227191925048828,0.5838004350662231,0.09141264110803604,0.06506533920764923,-0.8563252687454224,0.372061163187027,-0.22060759365558624,-0.1668168157339096,-0.2986968755722046,-0.5379483103752136,0.5654063820838928,-1.259434461593628,0.5759696364402771,-2.7698023319244385,0.06292998790740967,-3.030750274658203,-0.3620027005672455,1.8171900510787964,5.197595119476318,6.06503963470459,-1.2832448482513428
-0.140521839261055,-0.036346372216939926,0.023737909272313118,-0.015373790636658669,0.009003689512610435,-0.9998413920402527,0.0,0.0,-0.0,-0.2530375123023987,0.05309407040476799,-0.1363232433795929,0.25719213485717773,-0.5699651837348938,-0.12011909484863281,-0.8052430748939514,-0.22840440273284912,0.4383004903793335,0.5771257877349854,0.5078021883964539,-0.1276620626449585,-0.11066418141126633,0.029491735622286797,0.025728000327944756,0.32840773463249207,0.4842291474342346,0.07540562003850937,0.09452619403600693,-0.5138475298881531,0.08541711419820786,-0.11570560932159424,-0.18871210515499115,-0.0007307681953534484,-0.4898563623428345,0.6966789364814758,-1.4427437782287598,1.0066488981246948,-2.663590908050537,-0.8856035470962524,-1.7382689714431763,-0.3971739709377289,1.369591236114502,5.353479862213135,6.309391498565674,-0.4257120192050934
-0.085909903049469,-0.14671802520751953,0.04792360961437225,-0.02315407246351242,0.021359579637646675,-0.9995033740997314,0.0,0.0,-0.0,-0.2633677124977112,0.06302876025438309,-0.12487530708312988,0.3551686406135559,-0.45893558859825134,-0.09131848812103271,-0.7638119459152222,-0.3689618706703186,0.37277889251708984,0.5449397563934326,0.43263816833496094,-0.0630183219909668,-0.0029729537200182676,0.012430781498551369,0.014197300188243389,0.1861248016357422,0.12573383748531342,0.07443402707576752,0.12226416915655136,-0.20393967628479004,-0.26923176646232605,-0.06956833600997925,-0.21050086617469788,0.099454365670681,-0.3411285877227783,1.2794150114059448,-1.6305180788040161,0.9434314370155334,-2.478973150253296,-1.1633715629577637,-1.5441806316375732,-0.7878713607788086,1.4214231967926025,4.109103202819824,5.709610939025879,-0.03414049744606018
-0.030460551381111145,-0.21053805947303772,0.052927251905202866,-0.03798206150531769,0.025140143930912018,-0.9989620447158813,0.0,0.0,-0.0,-0.2624068856239319,0.06310655921697617,-0.12307815253734589,0.37805917859077454,-0.44362300634384155,-0.0645570158958435,-0.7163875102996826,-0.41709965467453003,0.3088165521621704,0.5277884006500244,0.35693681240081787,0.02847921848297119,0.006522560026496649,-0.0031179587822407484,8.926296140998602e-05,0.005380794405937195,-0.005627186968922615,0.06745921075344086,0.13520024716854095,-0.03293004259467125,-0.1097850352525711,-0.03370904177427292,-0.2177712768316269,0.1574755758047104,-0.79390549659729,1.5180631875991821,-1.2135757207870483,0.7996962070465088,-2.0387654304504395,-1.4407435655593872,-1.7826533317565918,-1.170738935470581,0.9694325923919678,3.185469388961792,4.661553382873535,0.32632991671562195
0.030665630474686623,-0.18748678267002106,0.05686666816473007,-0.0532747320830822,0.022763535380363464,-0.998320460319519,0.0,0.0,-0.0,-0.2733376920223236,0.056057076901197433,-0.12824828922748566,0.34661343693733215,-0.44688042998313904,-0.03787350654602051,-0.6724812984466553,-0.4002411961555481,0.20377135276794434,0.5107314586639404,0.2878965139389038,0.10979163646697998,-0.025097519159317017,-0.01584945246577263,-0.01304709818214178,-0.1012108325958252,-0.056751955300569534,0.06993824988603592,0.11669003963470459,0.09948306530714035,-0.18173351883888245,-0.04870414361357689,-0.1938217431306839,0.14956782758235931,-1.0319209098815918,1.5949617624282837,-1.2313340902328491,0.7835322618484497,-1.9681453704833984,-1.3133877515792847,-1.6607035398483276,-1.0852164030075073,0.5296399593353271,2.515994071960449,3.775653839111328,0.6352725028991699
-0.055804669857025146,-0.08537033200263977,0.06550543755292892,-0.06295938044786453,0.025392986834049225,-0.9976927638053894,0.0,0.0,-0.0,-0.2843117415904999,0.05358685925602913,-0.12823393940925598,0.3468087911605835,-0.470356285572052,-0.015476047992706299,-0.6423807144165039,-0.36523473262786865,0.1330857276916504,0.4912811517715454,0.23413455486297607,0.06791567802429199,-0.025949282571673393,0.0005765982205048203,0.00467726169154048,0.02015533857047558,-0.06888911873102188,0.053434498608112335,0.06591304391622543,0.06394011527299881,-0.12110280990600586,-0.05620357394218445,-0.13216465711593628,-0.09856854379177094,-1.1371859312057495,1.5324668884277344,-1.2921366691589355,0.8229150176048279,-1.783237338066101,-1.185943603515625,-1.3999109268188477,-1.0701149702072144,0.4175109565258026,2.3698630332946777,3.686586380004883,0.7896089553833008
-0.007026343606412411,-0.01853841170668602,0.049832817167043686,-0.06643901765346527,0.02616027370095253,-0.9974474906921387,0.0,0.0,-0.0,-0.297451376914978,0.04916852340102196,-0.13047225773334503,0.34938403964042664,-0.4864296317100525,0.005835354328155518,-0.6250201463699341,-0.34352290630340576,0.12009251117706299,0.46231746673583984,0.19420528411865234,0.029998064041137695,-0.030469277873635292,-0.011272980831563473,-0.006147998385131359,0.005162870045751333,-0.013583279214799404,0.05508195236325264,0.043005090206861496,0.04056433215737343,-0.014254070818424225,-0.08529319614171982,-0.11147355288267136,-0.07981225848197937,-1.1217596530914307,1.3506640195846558,-1.1157656908035278,0.8300482630729675,-1.6463675498962402,-1.087020754814148,-1.494242548942566,-0.8824414014816284,0.5294255018234253,2.0117688179016113,3.573547601699829,0.46824911236763
-0.027109529823064804,0.009200689382851124,0.04077546298503876,-0.06684816628694534,0.025784138590097427,-0.9974299073219299,0.0,0.0,-0.0,-0.3096296489238739,0.04379425570368767,-0.13413959741592407,0.3340602517127991,-0.4735517203807831,0.02981942892074585,-0.6116169691085815,-0.30931705236434937,0.12738776206970215,0.4230841398239136,0.1559276580810547,-0.008390426635742188,-0.020239640027284622,-0.005804899614304304,-0.0025570227298885584,-0.05034828186035156,0.05588129162788391,0.06401778757572174,0.03832672908902168,0.0889226421713829,0.023029573261737823,-0.1097777858376503,-0.11553176492452621,-0.0675613209605217,-1.166001558303833,1.138082504272461,-0.8736165761947632,0.8778950572013855,-1.605661153793335,-0.8626646995544434,-1.4387720823287964,-0.8665884733200073,0.5761206150054932,1.900496244430542,3.301783800125122,-0.007363051176071167
-0.08332326263189316,0.042406801134347916,0.04781290143728256,-0.0647846981883049,0.029005730524659157,-0.9974778890609741,0.0,0.0,-0.0,-0.3172122538089752,0.04195960611104965,-0.13411223888397217,0.3063335716724396,-0.4411459267139435,0.055781424045562744,-0.6009395122528076,-0.2690733075141907,0.14008140563964844,0.3764845132827759,0.11622905731201172,-0.0696406364440918,-0.00894897524267435,0.004214015323668718,0.009285344742238522,-0.07656524330377579,0.08878418058156967,0.06747781485319138,0.027676990255713463,0.07225361466407776,0.03162006661295891,-0.12629319727420807,-0.11322283744812012,-0.10263649374246597,-1.2036700248718262,0.9330098032951355,-0.8078466653823853,0.901893675327301,-1.5709348917007446,-0.5626253485679626,-1.2716896533966064,-0.9939018487930298,0.5951203107833862,1.9115934371948242,3.021280288696289,-0.4563332796096802
