pole_joint_pos,pole_joint_vel,cart_joint_pos,cart_joint_vel
-0.02606327086687088,0.08436869829893112,-0.23392198979854584,0.04324857518076897
-0.02467072382569313,0.0810101181268692,-0.23315703868865967,0.04528883472084999
-0.023333212360739708,0.07763399183750153,-0.23236030340194702,0.04709174856543541
-0.022050753235816956,0.07427261024713516,-0.23153546452522278,0.04868721216917038
-0.020822901278734207,0.07095124572515488,-0.23068571090698242,0.050100646913051605
-0.01964884251356125,0.06768990308046341,-0.22981388866901398,0.05135388299822807
-0.018527479842305183,0.0645034909248352,-0.228922501206398,0.05246537923812866
-0.017457500100135803,0.061403483152389526,-0.22801373898983002,0.05345118045806885
-0.01643742434680462,0.05839840695261955,-0.22708959877490997,0.05432514473795891
-0.015465667471289635,0.055493973195552826,-0.22615180909633636,0.05509905517101288
-0.014540566131472588,0.05269363522529602,-0.22520196437835693,0.05578305572271347
-0.013660403899848461,0.04999987408518791,-0.2242414951324463,0.05638629198074341
-0.012823446653783321,0.047413237392902374,-0.22327165305614471,0.05691642686724663
-0.012027952820062637,0.04493359476327896,-0.22229361534118652,0.05738038197159767
-0.011272192001342773,0.04255977272987366,-0.22130842506885529,0.057784099131822586
-0.010554461739957333,0.0402897484600544,-0.2203170359134674,0.05813276022672653
-0.009873086586594582,0.03812166303396225,-0.2193203568458557,0.05843127518892288
-0.009226437658071518,0.03605252504348755,-0.21831917762756348,0.058683622628450394
-0.008612925186753273,0.03407954424619675,-0.217314213514328,0.05889362469315529
-0.008031013421714306,0.032199643552303314,-0.2163061797618866,0.05906463414430618
-0.007479213178157806,0.03040945902466774,-0.215295672416687,0.05919961258769035
-0.006956097204238176,0.028705522418022156,-0.2142833024263382,0.05930117890238762
-0.006460285745561123,0.027084635570645332,-0.21326959133148193,0.05937192589044571
-0.005990456789731979,0.02554348111152649,-0.21225503087043762,0.059414103627204895
-0.005545340478420258,0.024078691378235817,-0.21124008297920227,0.05942973122000694
-0.005123722366988659,0.022686831653118134,-0.2102251946926117,0.05942060425877571
-0.0047244424931705,0.021364687010645866,-0.20921075344085693,0.059388451278209686
-0.004346390720456839,0.020109262317419052,-0.20819714665412903,0.05933491885662079
-0.00398850766941905,0.018917398527264595,-0.20718471705913544,0.059261392802000046
-0.0036497842520475388,0.017786100506782532,-0.20617377758026123,0.0591692253947258
-0.0033292556181550026,0.016712628304958344,-0.20516464114189148,0.05905970558524132
-0.00302600534632802,0.01569407247006893,-0.20415757596492767,0.058933936059474945
-0.0027391582261770964,0.014728029258549213,-0.2031528502702713,0.058793116360902786
-0.0024678839836269617,0.013811656273901463,-0.20215073227882385,0.05863809958100319
-0.0022113900631666183,0.012942816130816936,-0.20115141570568085,0.058469999581575394
-0.0019689220935106277,0.012119109742343426,-0.2001551240682602,0.05828965827822685
-0.0017397652845829725,0.011338192969560623,-0.1991620808839798,0.058097850531339645
-0.0015232383739203215,0.01059805043041706,-0.1981724202632904,0.057895395904779434
-0.0013186916476115584,0.009896822273731232,-0.19718633592128754,0.05768314376473427
-0.0011255108984187245,0.00923225935548544,-0.19620400667190552,0.05746156722307205
-0.000943111430387944,0.008602670393884182,-0.1952255815267563,0.05723142623901367
-0.000770938815549016,0.008006235584616661,-0.1942511945962906,0.0569932758808136
-0.0006084656924940646,0.007441321387887001,-0.19328097999095917,0.056747693568468094
-0.0004551928141154349,0.006906194146722555,-0.1923150271177292,0.056495144963264465
-0.00031064447830431163,0.006399563513696194,-0.19135348498821259,0.056236278265714645
-0.00017437012866139412,0.005919784773141146,-0.19039644300937653,0.05597143620252609
-4.594108395394869e-05,0.0054656206630170345,-0.18944396078586578,0.05570116639137268
7.504862878704444e-05,0.005035655107349157,-0.1884961724281311,0.055425841361284256
0.00018898543203249574,0.0046288128942251205,-0.18755315244197845,0.055146001279354095
0.0002962397993542254,0.004244109615683556,-0.18661494553089142,0.05486210435628891
0.0003971621044911444,0.0038802465423941612,-0.18568165600299835,0.054574355483055115
0.0004920790088362992,0.0035358131863176823,-0.18475332856178284,0.05428288131952286
0.000581302389036864,0.0032099923118948936,-0.18383002281188965,0.053988173604011536
0.0006651318399235606,0.002902070991694927,-0.18291176855564117,0.053690627217292786
0.0007438481552526355,0.0026108170859515667,-0.181998610496521,0.05339033156633377
0.0008177172858268023,0.0023354291915893555,-0.18109065294265747,0.05308759957551956
0.0008869926678016782,0.002075137570500374,-0.1801878809928894,0.052782729268074036
0.0009519156883470714,0.0018292136956006289,-0.17929033935070038,0.05247598513960838
0.00101271434687078,0.0015968573279678822,-0.17839805781841278,0.052167560905218124
0.0010696075623854995,0.0013775427360087633,-0.177511066198349,0.05185774713754654
0.001122799003496766,0.0011702470947057009,-0.17662936449050903,0.051546528935432434
0.0011724827345460653,0.0009745464194566011,-0.17575301229953766,0.05123426392674446
0.0012188435066491365,0.0007898207986727357,-0.17488200962543488,0.05092111602425575
0.001262060715816915,0.0006158056203275919,-0.17401635646820068,0.050607409328222275
0.0013022985076531768,0.0004514119355008006,-0.17315608263015747,0.05029299110174179
0.0013397167203947902,0.0002965921303257346,-0.17230115830898285,0.04997827112674713
0.0013744647148996592,0.00015055679250508547,-0.1714516282081604,0.04966321960091591
0.0014066846342757344,1.2947944924235344e-05,-0.17060746252536774,0.049348022788763046
0.0014365107053890824,-0.00011667853686958551,-0.16976870596408844,0.04903280362486839
0.0014640698209404945,-0.0002388011198490858,-0.16893531382083893,0.04871765896677971
0.0014894854975864291,-0.0003536223666742444,-0.16810733079910278,0.0484028123319149
0.001512872171588242,-0.0004616924561560154,-0.16728469729423523,0.04808825999498367
0.0015343392733484507,-0.0005632673855870962,-0.16646745800971985,0.04777416214346886
0.0015539901796728373,-0.0006587442476302385,-0.16565556824207306,0.04746057093143463
0.001571923727169633,-0.000748432008549571,-0.16484901309013367,0.047147564589977264
0.0015882335137575865,-0.0008325614035129547,-0.16404777765274048,0.04683526232838631
0.0016030063852667809,-0.0009116375586017966,-0.1632518619298935,0.04652365297079086
0.0016163289546966553,-0.0009855011012405157,-0.1624612659215927,0.046213023364543915
0.0016282782889902592,-0.0010549704311415553,-0.16167594492435455,0.04590311646461487
0.0016389297088608146,-0.0011199482250958681,-0.1608959287405014,0.04559421166777611
0.0016483557410538197,-0.0011806621914729476,-0.16012118756771088,0.04528633877635002
0.0016566207632422447,-0.0012377098901197314,-0.15935169160366058,0.04497936740517616
0.0016637904336676002,-0.0012907561613246799,-0.15858741104602814,0.04467367008328438
0.001669925870373845,-0.0013403018238022923,-0.15782833099365234,0.04436909034848213
0.0016750855138525367,-0.0013864143984392285,-0.1570744514465332,0.04406578838825226
0.0016793246613815427,-0.0014293286949396133,-0.15632572770118713,0.04376375302672386
0.0016826956998556852,-0.0014692043187096715,-0.15558212995529175,0.043462999165058136
0.001685247290879488,-0.001506231026723981,-0.15484365820884705,0.043163564056158066
0.0016870240215212107,-0.0015406570164486766,-0.15411029756069183,0.04286544397473335
0.0016880732728168368,-0.0015723034739494324,-0.15338200330734253,0.04256885126233101
0.0016884362557902932,-0.0016016184817999601,-0.15265876054763794,0.04227360710501671
0.001688151154667139,-0.0016287434846162796,-0.15194053947925568,0.04197975620627403
0.0016872556880116463,-0.0016536483308300376,-0.15122731029987335,0.04168742150068283
0.0016857882728800178,-0.0016762976301833987,-0.15051907300949097,0.041396696120500565
0.0016837810399010777,-0.0016972204903140664,-0.14981576800346375,0.04110736772418022
0.0016812653047963977,-0.0017162519507110119,-0.14911741018295288,0.04081963375210762
0.0016782736638560891,-0.001733410288579762,-0.1484239250421524,0.04053350165486336
0.0016748345224186778,-0.0017490156460553408,-0.14773529767990112,0.040248896926641464
0.0016709750052541494,-0.0017630105139687657,-0.14705151319503784,0.03996588662266731
0.0016667188610881567,-0.001775730517692864,-0.14637255668640137,0.03968437388539314
0.0016620923997834325,-0.0017868814757093787,-0.14569838345050812,0.03940457105636597
0.0016571179730817676,-0.001796828699298203,-0.1450289487838745,0.03912632167339325
0.0016518173506483436,-0.001805521547794342,-0.14436426758766174,0.03884974122047424
0.001646213699132204,-0.0018128575757145882,-0.14370429515838623,0.03857488930225372
0.0016403249464929104,-0.0018193069845438004,-0.14304900169372559,0.03830156475305557
0.0016341704176738858,-0.0018245815299451351,-0.14239834249019623,0.038029979914426804
0.0016277693212032318,-0.001828797161579132,-0.14175228774547577,0.03776009380817413
0.001621138770133257,-0.001832080539315939,-0.1411108374595642,0.037491846829652786
0.0016142919193953276,-0.0018347064033150673,-0.14047391712665558,0.03722512349486351
0.001607244834303856,-0.0018363273702561855,-0.13984155654907227,0.03696015104651451
0.0016000100877135992,-0.0018374023493379354,-0.1392136961221695,0.03669673576951027
0.0015926026972010732,-0.0018375166691839695,-0.13859032094478607,0.03643510118126869
0.0015850344207137823,-0.0018370866309851408,-0.13797138631343842,0.03617504984140396
0.001577317132614553,-0.0018360093235969543,-0.13735686242580414,0.03591666743159294
0.0015694628236815333,-0.0018342242110520601,-0.13674673438072205,0.035659998655319214
0.0015614823205396533,-0.0018319126684218645,-0.13614097237586975,0.035404957830905914
0.0015533852856606245,-0.0018291180022060871,-0.13553954660892487,0.03515155240893364
0.001545181148685515,-0.0018257906194776297,-0.1349424421787262,0.03489983454346657
0.0015368808526545763,-0.0018218464683741331,-0.13434958457946777,0.034649863839149475
0.0015284930123016238,-0.0018175130244344473,-0.13376100361347198,0.03440149500966072
0.0015200268244370818,-0.0018126432551071048,-0.13317662477493286,0.03415482118725777
0.0015114867128431797,-0.001807686290703714,-0.1325964480638504,0.03390961140394211
0.0015028798952698708,-0.001802265178412199,-0.13202042877674103,0.03366611897945404
0.0014942149864509702,-0.0017963876016438007,-0.13144856691360474,0.03342432901263237
0.0014854997862130404,-0.0017901306273415685,-0.13088080286979675,0.03318418562412262
0.0014767390675842762,-0.001783718355000019,-0.1303171068429947,0.03294558823108673
0.0014679395826533437,-0.0017768808174878359,-0.12975746393203735,0.03270866721868515
0.001459105173125863,-0.001769957598298788,-0.12920187413692474,0.03247326985001564
0.001450242125429213,-0.0017626469489187002,-0.12865027785301208,0.03223953768610954
0.001441353582777083,-0.0017552704084664583,-0.128102645277977,0.032007329165935516
0.0014324451331049204,-0.001747588161379099,-0.12755896151065826,0.031776778399944305
0.001423521782271564,-0.0017396655166521668,-0.12701916694641113,0.03154785931110382
0.0014145905151963234,-0.001731349853798747,-0.12648329138755798,0.031320612877607346
0.0014056524960324168,-0.0017231510719284415,-0.12595127522945404,0.03109475038945675
0.0013967102859169245,-0.0017147860489785671,-0.12542308866977692,0.03087046928703785
0.0013877677265554667,-0.0017062518745660782,-0.12489871680736542,0.03064776584506035
0.001378829125314951,-0.0016975083854049444,-0.12437812983989716,0.030426669865846634
0.0013698975089937449,-0.001688681193627417,-0.12386128306388855,0.03020709939301014
0.0013609769521281123,-0.0016796366544440389,-0.123348169028759,0.029989147558808327
0.0013520707143470645,-0.00167046207934618,-0.12283876538276672,0.02977268397808075
0.0013431794941425323,-0.0016613644547760487,-0.12233304232358932,0.029557641595602036
0.0013343042228370905,-0.0016522235237061977,-0.12183097004890442,0.0293441005051136
0.0013254486257210374,-0.001642884686589241,-0.12133252620697021,0.029132157564163208
0.0013166168937459588,-0.0016333730891346931,-0.12083768099546432,0.028921736404299736
0.0013078090269118547,-0.0016239834949374199,-0.12034640461206436,0.02871270664036274
0.00129902851767838,-0.0016143531538546085,-0.11985868960618973,0.028505245223641396
0.0012902739690616727,-0.0016049777623265982,-0.11937449127435684,0.028299085795879364
0.001281549921259284,-0.0015952468384057283,-0.11889380216598511,0.028094567358493805
0.001272855675779283,-0.0015857142861932516,-0.11841658502817154,0.027891363948583603
0.0012641939101740718,-0.0015759952366352081,-0.11794281750917435,0.02768968977034092
0.0012555673019960523,-0.001566234976053238,-0.11747246980667114,0.027489453554153442
0.0012469751527532935,-0.0015565946232527494,-0.11700553447008133,0.027290549129247665
0.0012384175788611174,-0.0015469735953956842,-0.11654197424650192,0.027093039825558662
0.0012298956280574203,-0.0015373340575024486,-0.11608176678419113,0.026896951720118523
0.0012214133748784661,-0.0015274882316589355,-0.11562488228082657,0.026702377945184708
0.0012129704700782895,-0.0015177447348833084,-0.11517131328582764,0.0265091173350811
0.0012045656330883503,-0.0015081458259373903,-0.11472102254629135,0.02631717547774315
0.0011962034041061997,-0.001498237601481378,-0.11427399516105652,0.026126781478524208
0.0011878825025632977,-0.0014886079588904977,-0.11383020877838135,0.025937585160136223
0.0011796030448749661,-0.0014789262786507607,-0.11338962614536285,0.025749802589416504
0.001171367708593607,-0.0014691243413835764,-0.11295223236083984,0.025563443079590797
0.0011631760280579329,-0.0014594551175832748,-0.11251801997423172,0.02537834644317627
0.0011550284689292312,-0.0014497777447104454,-0.1120869442820549,0.02519460767507553
0.0011469279415905476,-0.0014399674255400896,-0.1116589903831482,0.025012241676449776
0.00113887176848948,-0.00143044488504529,-0.1112341359257698,0.02483103610575199
0.001130859018303454,-0.0014209381770342588,-0.11081235855817795,0.024651138111948967
0.0011228917865082622,-0.0014113901415839791,-0.11039363592863083,0.024472584947943687
0.001114971237257123,-0.0014017987996339798,-0.10997795313596725,0.024295348674058914
0.0011070974869653583,-0.001392291858792305,-0.10956528037786484,0.024119345471262932
0.0010992692550644279,-0.0013829299714416265,-0.10915559530258179,0.023944532498717308
0.0010914863087236881,-0.0013735666871070862,-0.10874888300895691,0.023771008476614952
0.0010837494628503919,-0.0013641932746395469,-0.10834510624408722,0.023598749190568924
0.0010760577861219645,-0.0013549777213484049,-0.10794425755739212,0.02342766895890236
0.0010684134904295206,-0.0013456371380016208,-0.10754631459712982,0.02325793355703354
0.001060816808603704,-0.0013363242615014315,-0.10715125501155853,0.02308942936360836
0.0010532691376283765,-0.0013269920600578189,-0.10675905644893646,0.02292216755449772
0.001045769196934998,-0.0013178109657019377,-0.10636969655752182,0.02275603823363781
0.0010383161716163158,-0.001308706123381853,-0.10598316788673401,0.022591078653931618
0.0010309094795957208,-0.0012996885925531387,-0.10559943318367004,0.02242729626595974
0.001023549702949822,-0.0012906539486721158,-0.10521847754716873,0.022264748811721802
0.0010162395192310214,-0.001281477976590395,-0.10484027862548828,0.022103454917669296
0.001008974970318377,-0.0012727107387036085,-0.10446483641862869,0.021943122148513794
0.001001757918857038,-0.0012637265026569366,-0.10409211367368698,0.021784096956253052
0.0009945874335244298,-0.001254918402992189,-0.10372210294008255,0.021626153960824013
0.0009874639799818397,-0.0012461248552426696,-0.10335476696491241,0.02146936021745205
0.0009803868597373366,-0.0012374066282063723,-0.10299008339643478,0.021313687786459923
0.0009733566548675299,-0.001228670822456479,-0.10262805223464966,0.021159188821911812
0.0009663744131103158,-0.001219951780512929,-0.10226864367723465,0.021005813032388687
0.0009594385628588498,-0.0012113655684515834,-0.10191184282302856,0.02085348777472973
0.0009525470086373389,-0.0012029679492115974,-0.10155762732028961,0.02070220187306404
0.0009457042906433344,-0.0011942165438085794,-0.1012059822678566,0.020552249625325203
0.0009389088372699916,-0.0011857550125569105,-0.10085689276456833,0.020403213798999786
0.0009321565739810467,-0.0011776058236137033,-0.10051032900810242,0.020255111157894135
0.0009254502365365624,-0.0011691353283822536,-0.10016626119613647,0.020108290016651154
0.0009187895338982344,-0.0011608737986534834,-0.0998247042298317,0.019962435588240623
0.0009121739421971142,-0.0011526437010616064,-0.09948562830686569,0.019817665219306946
0.0009056027047336102,-0.0011445051059126854,-0.09914900362491608,0.019673941656947136
0.0008990784990601242,-0.0011361862998455763,-0.09881482273340225,0.01953137293457985
0.0008925983565859497,-0.0011282195337116718,-0.09848307073116302,0.0193896796554327
0.0008861644892022014,-0.0011200120206922293,-0.09815371781587601,0.019249185919761658
0.0008797763148322701,-0.0011119686532765627,-0.09782674908638,0.019109627231955528
0.0008734334842301905,-0.0011039681266993284,-0.09750215709209442,0.01897107996046543
0.0008671340183354914,-0.0010961521184071898,-0.09717991948127747,0.018833458423614502
0.0008608776843175292,-0.0010883442591875792,-0.09686002135276794,0.018696868792176247
0.0008546655881218612,-0.0010804729536175728,-0.09654244035482407,0.018561335280537605
0.0008484982536174357,-0.0010726866312325,-0.09622716903686523,0.01842675916850567
0.0008423732360824943,-0.0010650502517819405,-0.09591417759656906,0.018293099477887154
0.000836291816085577,-0.0010573515901342034,-0.09560345858335495,0.018160460516810417
0.0008302527130581439,-0.0010498461779206991,-0.09529498964548111,0.018028702586889267
0.0008242541225627065,-0.0010424148058518767,-0.09498875588178635,0.017897916957736015
0.0008182987221516669,-0.0010348217329010367,-0.09468474984169006,0.01776820980012417
0.0008123883162625134,-0.0010271873325109482,-0.09438294172286987,0.01763945259153843
0.0008065184229053557,-0.0010199719108641148,-0.09408330917358398,0.017511403188109398
0.0008006896241568029,-0.0010126123670488596,-0.09378587454557419,0.017384430393576622
0.000794901221524924,-0.0010053784353658557,-0.0934905856847763,0.01725832372903824
0.0007891542627476156,-0.000998123548924923,-0.09319743514060974,0.017133181914687157
0.0007834493881091475,-0.0009908422362059355,-0.0929064080119133,0.01700897514820099
0.0007777837454341352,-0.0009838135447353125,-0.09261749684810638,0.016885556280612946
0.000772158382460475,-0.0009766996372491121,-0.0923306792974472,0.0167631097137928
0.0007665737648494542,-0.0009696135530248284,-0.09204594045877457,0.016641566529870033
0.0007610290194861591,-0.0009626297978684306,-0.09176325798034668,0.016520872712135315
0.0007555251359008253,-0.000955609604716301,-0.09148263186216354,0.01640109345316887
0.0007500598439946771,-0.000948779284954071,-0.09120403975248337,0.016282081604003906
0.0007446319214068353,-0.0009420393034815788,-0.09092746675014496,0.016163930296897888
0.0007392434636130929,-0.0009351556655019522,-0.09065291285514832,0.016046734526753426
0.000733892316929996,-0.0009285308187827468,-0.09038035571575165,0.015930289402604103
0.0007285801111720502,-0.0009217380429618061,-0.09010976552963257,0.01581481099128723
0.0007233064970932901,-0.0009150689584203064,-0.08984112739562988,0.01570010930299759
0.0007180709508247674,-0.0009084431221708655,-0.08957444876432419,0.01558623742312193
0.0007128724828362465,-0.0009019173448905349,-0.0893097072839737,0.015473159961402416
0.0007077103946357965,-0.0008954528020694852,-0.0890468955039978,0.015360900200903416
0.0007025847444310784,-0.0008890237659215927,-0.08878597617149353,0.015249472111463547
0.0006974982097744942,-0.0008824040996842086,-0.08852694928646088,0.015138965100049973
0.000692446599714458,-0.0008762128418311477,-0.08826980739831924,0.015029041096568108
0.0006874296232126653,-0.0008699159952811897,-0.08801452815532684,0.014920013025403023
0.00068244943395257,-0.0008635866106487811,-0.08776111155748367,0.014811834320425987
0.0006775064393877983,-0.0008572523365728557,-0.08750951290130615,0.014704455621540546
0.0006725998828187585,-0.0008510169573128223,-0.08725975453853607,0.014597810804843903
0.000667727377731353,-0.0008449403685517609,-0.08701179921627045,0.014491891488432884
0.0006628897390328348,-0.000838827108964324,-0.08676564693450928,0.014386789873242378
0.0006580887129530311,-0.0008326384704560041,-0.08652126789093018,0.01428250316530466
0.0006533210980705917,-0.0008267471566796303,-0.08627866953611374,0.014178823679685593
0.0006485874764621258,-0.0008207287173718214,-0.08603782951831818,0.014075992628932
0.0006438874988816679,-0.0008148284978233278,-0.08579874783754349,0.013973881490528584
0.0006392226787284017,-0.0008088273461908102,-0.08556139469146729,0.013872573152184486
0.0006345895235426724,-0.0008031442994251847,-0.08532574772834778,0.013771853409707546
0.0006299915839917958,-0.000797153334133327,-0.08509181439876556,0.01367207057774067
0.0006254271138459444,-0.0007914106827229261,-0.08485958725214005,0.01357286050915718
0.0006208950653672218,-0.0007857329328544438,-0.08462904393672943,0.013474374078214169
0.0006163946236483753,-0.0007800979656167328,-0.08440016210079193,0.013376627117395401
0.0006119270110502839,-0.0007743972819298506,-0.08417295664548874,0.013279657810926437
0.000607492693234235,-0.0007687292527407408,-0.08394739031791687,0.01318340189754963
0.0006030941149219871,-0.0007628937601111829,-0.08372344821691513,0.013087930157780647
0.0005987259210087359,-0.0007575665367767215,-0.08350113779306412,0.012992863543331623
0.0005943872965872288,-0.0007521669613197446,-0.08328043669462204,0.012898581102490425
0.0005900813266634941,-0.0007465927628800273,-0.0830613374710083,0.012805085629224777
0.0005858055665157735,-0.000741297728382051,-0.0828438252210617,0.012712146155536175
0.0005815616459585726,-0.0007358191651292145,-0.08262789994478226,0.012620000168681145
0.0005773477605544031,-0.00073054782114923,-0.08241353929042816,0.01252842415124178
0.0005731642013415694,-0.0007252467330545187,-0.08220073580741882,0.012437543831765652
0.0005690104444511235,-0.0007200537365861237,-0.08198947459459305,0.012347296811640263
0.0005648864316754043,-0.0007148333825170994,-0.08177974075078964,0.012257741764187813
0.0005607926868833601,-0.00070962990866974,-0.08157152682542801,0.012168850749731064
0.0005567290936596692,-0.0007044551894068718,-0.08136483281850815,0.01208061445504427
0.0005526946624740958,-0.0006993530550971627,-0.08115964382886887,0.01199297234416008
-0.6132808923721313,0.0,0.0,0.0
-0.5709760785102844,3.29190731048584,0.03483511134982109,2.709188461303711
-0.48382487893104553,5.717538356781006,0.10593480616807938,4.656733512878418
-0.3688778877258301,7.067528247833252,0.19883497059345245,5.713113784790039
-0.24611109495162964,7.2010345458984375,0.2982335090637207,5.8635993003845215
-0.13209368288516998,6.4555768966674805,0.3924490213394165,5.405860900878906
-0.03466760739684105,5.4037766456604,0.47615930438041687,4.738625526428223
0.04587123915553093,4.435612201690674,0.5490143895149231,4.114084720611572
0.11206858605146408,3.639686346054077,0.6124563217163086,3.5875542163848877
0.166344553232193,2.9763405323028564,0.6678382158279419,3.1340322494506836
0.2104341983795166,2.4047553539276123,0.7160899639129639,2.7287611961364746
0.2455941140651703,1.9006879329681396,0.7578608989715576,2.35794997215271
0.2728286385536194,1.4522721767425537,0.7936695218086243,2.0159006118774414
0.29301875829696655,1.0537652969360352,0.8239873647689819,1.7008694410324097
0.30695658922195435,0.7002295851707458,0.8492597937583923,1.4114636182785034
0.3153882920742035,0.389773964881897,0.8699315190315247,1.1481192111968994
0.31903883814811707,0.12145884335041046,0.8864589333534241,0.9116660952568054
0.31862249970436096,-0.10516434162855148,0.8993127346038818,0.7029956579208374
0.3148398697376251,-0.2909511625766754,0.9089712500572205,0.5224466323852539
0.3083619177341461,-0.43789783120155334,0.9159051179885864,0.3693235218524933
0.29981735348701477,-0.5486266016960144,0.9205644726753235,0.24228455126285553
0.2897762656211853,-0.6268410086631775,0.9233649969100952,0.13907988369464874
0.27872607111930847,-0.6777675747871399,0.9246689677238464,0.05630486458539963
0.2670617997646332,-0.7068952322006226,0.9247774481773376,-0.009696608409285545
0.2550903260707855,-0.7193136215209961,0.9239321947097778,-0.062352269887924194
0.24304276704788208,-0.7192651033401489,0.9223235845565796,-0.10454151034355164
0.23108898103237152,-0.7101421356201172,0.9201000928878784,-0.13858498632907867
0.2193506509065628,-0.6945841908454895,0.917377233505249,-0.16630570590496063
0.20791275799274445,-0.6745951771736145,0.914244532585144,-0.1891058087348938
0.19683261215686798,-0.6516707539558411,0.9107723832130432,-0.2080509513616562
0.18614713847637177,-0.6269127130508423,0.9070159792900085,-0.2239457666873932
0.17587827146053314,-0.601125955581665,0.9030195474624634,-0.23739825189113617
0.16603703796863556,-0.5748968720436096,0.898818850517273,-0.24887114763259888
0.15662644803524017,-0.548649251461029,0.8944430351257324,-0.2587187886238098
0.14764387905597687,-0.5226876735687256,0.8899163603782654,-0.26721543073654175
0.13908255100250244,-0.49723052978515625,0.8852591514587402,-0.2745766341686249
0.1309327334165573,-0.47243058681488037,0.8804885149002075,-0.28097301721572876
0.1231827586889267,-0.44839268922805786,0.8756192922592163,-0.28654149174690247
0.11581947654485703,-0.42518773674964905,0.870664119720459,-0.2913941442966461
0.10882888734340668,-0.4028584063053131,0.8656339645385742,-0.29562219977378845
0.10219649970531464,-0.3814272880554199,0.86053866147995,-0.2993013560771942
0.09590756148099899,-0.3609030246734619,0.8553866147994995,-0.3024956285953522
0.08994722366333008,-0.3412884473800659,0.8501853942871094,-0.30526265501976013
0.08430071175098419,-0.3225732147693634,0.8449417352676392,-0.30764898657798767
0.07895354181528091,-0.3047376275062561,0.8396616578102112,-0.30969277024269104
0.07389155775308609,-0.2877578139305115,0.8343506455421448,-0.31142693758010864
0.06910108029842377,-0.27160322666168213,0.8290137052536011,-0.312877893447876
0.0645689070224762,-0.25624504685401917,0.8236551284790039,-0.31407079100608826
0.060282278805971146,-0.24165494740009308,0.8182791471481323,-0.31502899527549744
0.05622892454266548,-0.22780314087867737,0.812889575958252,-0.3157729208469391
0.05239705741405487,-0.21465960144996643,0.8074897527694702,-0.31632083654403687
0.04877536743879318,-0.20219509303569794,0.802082896232605,-0.3166894316673279
0.045353032648563385,-0.19037862122058868,0.7966718077659607,-0.3168926537036896
0.04211973026394844,-0.17918147146701813,0.7912591099739075,-0.3169441819190979
0.03906559199094772,-0.16857513785362244,0.7858473062515259,-0.3168559968471527
0.036181218922138214,-0.1585312783718109,0.7804387211799622,-0.31663864850997925
0.03345766291022301,-0.14902260899543762,0.7750353217124939,-0.31630194187164307
0.030886411666870117,-0.14002303779125214,0.7696390748023987,-0.31585493683815
0.028459366410970688,-0.13150720298290253,0.7642517685890198,-0.3153058886528015
0.0261688269674778,-0.12345124781131744,0.7588750123977661,-0.3146625757217407
