pole_joint_pos,pole_joint_vel,cart_joint_pos,cart_joint_vel
-0.635327935218811,-2.2277591228485107,-0.1778406798839569,-0.2148895412683487
-0.6739464402198792,-2.3413784503936768,-0.18110501766204834,-0.18446069955825806
-0.7145178318023682,-2.4610822200775146,-0.18382138013839722,-0.15170210599899292
-0.7571462988853455,-2.5870649814605713,-0.18594786524772644,-0.11640248447656631
-0.8019394874572754,-2.719527244567871,-0.18743881583213806,-0.07832644879817963
-0.8490085601806641,-2.858680248260498,-0.18824422359466553,-0.037213053554296494
-0.8984686136245728,-3.004747152328491,-0.18830937147140503,0.007231418043375015
-0.9504391551017761,-3.1579761505126953,-0.18757422268390656,0.055329348891973495
-1.0050444602966309,-3.318652868270874,-0.18597301840782166,0.1074284166097641
-1.062414526939392,-3.4871106147766113,-0.18343381583690643,0.16390113532543182
-1.1226857900619507,-3.663743495941162,-0.1798781007528305,0.2251434177160263
-1.1860030889511108,-3.849034309387207,-0.17522068321704865,0.29154643416404724
-1.2525205612182617,-4.043551445007324,-0.16936978697776794,0.3635018467903137
-1.3224037885665894,-4.247945785522461,-0.16222669184207916,0.4414074718952179
-1.3958306312561035,-4.462948799133301,-0.15368583798408508,0.5256678462028503
-1.472993016242981,-4.689370632171631,-0.14363472163677216,0.6166807413101196
-1.5540978908538818,-4.928081035614014,-0.13195399940013885,0.7148147821426392
-0.24461835622787476,0.0,0.0,0.0
-0.2472888082265854,-0.20855876803398132,-0.0012727804714813828,-0.09841334819793701
-0.25306451320648193,-0.3840104043483734,-0.003932835999876261,-0.17424236238002777
-0.26144304871559143,-0.53126460313797,-0.007630789186805487,-0.2302858978509903
-0.27202603220939636,-0.6568126678466797,-0.012079370208084583,-0.27045026421546936
-0.28451603651046753,-0.7664063572883606,-0.017052309587597847,-0.2982017397880554
-0.298697292804718,-0.8645299673080444,-0.022372154518961906,-0.3162056505680084
-0.31441882252693176,-0.9547680616378784,-0.027899671345949173,-0.32656410336494446
-0.33158180117607117,-1.0400198698043823,-0.033525992184877396,-0.3309512138366699
-0.350128173828125,-1.1225117444992065,-0.03916528448462486,-0.3306119740009308
-0.37003064155578613,-1.2039333581924438,-0.04474851116538048,-0.32644566893577576
-0.3912859857082367,-1.2855974435806274,-0.050218839198350906,-0.3191071152687073
-0.41390958428382874,-1.3685399293899536,-0.05552826449275017,-0.3090687692165375
-0.4379318654537201,-1.4535877704620361,-0.06063507869839668,-0.2966633141040802
-0.46339523792266846,-1.5414115190505981,-0.0655018761754036,-0.2821151316165924
-0.49035191535949707,-1.6325633525848389,-0.0700940191745758,-0.26556384563446045
-0.5188624262809753,-1.7275067567825317,-0.07437840849161148,-0.2470817267894745
-0.5489941835403442,-1.826632022857666,-0.07832246273756027,-0.22668145596981049
-0.5808203816413879,-1.9302643537521362,-0.08189312368631363,-0.20431937277317047
-0.6144195199012756,-2.0386962890625,-0.08505618572235107,-0.17991510033607483
-0.6498746275901794,-2.1522066593170166,-0.08777584135532379,-0.15336520969867706
-0.6872736811637878,-2.2710587978363037,-0.09001420438289642,-0.12453790754079819
-0.7267088294029236,-2.395500421524048,-0.09173081815242767,-0.09327027201652527
-0.7682762742042542,-2.5257651805877686,-0.09288209676742554,-0.059364959597587585
-0.8120764493942261,-2.6620872020721436,-0.09342078864574432,-0.022595811635255814
-0.8582137227058411,-2.80470609664917,-0.09329551458358765,0.017291225492954254
-0.9067969918251038,-2.9538767337799072,-0.09245031327009201,0.060577619820833206
-0.9579399824142456,-3.1098766326904297,-0.09082414209842682,0.10757224261760712
-1.0117617845535278,-3.2730226516723633,-0.08835050463676453,0.15860453248023987
-1.068387746810913,-3.443687915802002,-0.08495724201202393,0.21401208639144897
-1.127950668334961,-3.622298002243042,-0.08056624978780746,0.2741558849811554
-1.1905913352966309,-3.809338331222534,-0.07509296387434006,0.33941882848739624
-1.2564600706100464,-4.005369186401367,-0.06844611465930939,0.41019967198371887
-1.3257180452346802,-4.211034297943115,-0.060527607798576355,0.4868966042995453
-1.398539423942566,-4.427061080932617,-0.05123242363333702,0.5699102878570557
-1.475111484527588,-4.654249668121338,-0.04044865071773529,0.6596344709396362
-1.5556368827819824,-4.893459796905518,-0.028057752177119255,0.7564341425895691
0.2095956802368164,0.0,0.0,0.0
0.20602008700370789,-0.27470389008522034,-0.0028023768682032824,-0.21663859486579895
0.1987658590078354,-0.46983975172042847,-0.008609281852841377,-0.3797089755535126
0.1890009194612503,-0.600051999092102,-0.016625164076685905,-0.49835288524627686
0.17762096226215363,-0.6817622780799866,-0.02622867003083229,-0.5831307768821716
0.16528134047985077,-0.7283518314361572,-0.03695426136255264,-0.642727792263031
0.1524442732334137,-0.750505268573761,-0.04846244305372238,-0.6841208934783936
0.13942626118659973,-0.7560920715332031,-0.06050923839211464,-0.7124708890914917
0.12643727660179138,-0.750849187374115,-0.07292086631059647,-0.7315583229064941
0.11361037194728851,-0.7388896942138672,-0.0855744257569313,-0.7441107034683228
0.1010240688920021,-0.723118245601654,-0.09838342666625977,-0.7520706653594971
0.08871859312057495,-0.7055690884590149,-0.11128722131252289,-0.7568150758743286
0.07670748978853226,-0.6876525282859802,-0.12424337863922119,-0.7593136429786682
0.06498590856790543,-0.6703366041183472,-0.1372223049402237,-0.7602464556694031
0.05353642255067825,-0.6542792916297913,-0.15020334720611572,-0.7600888013839722
0.04233318194746971,-0.6399220824241638,-0.16317209601402283,-0.7591708898544312
0.0313447043299675,-0.627555251121521,-0.17611844837665558,-0.7577197551727295
0.020535852760076523,-0.6173654198646545,-0.18903526663780212,-0.755889892578125
0.009869220666587353,-0.6094679236412048,-0.2019173502922058,-0.7537839412689209
-0.0006939817103557289,-0.6039307713508606,-0.21476079523563385,-0.7514672875404358
-0.01119331456720829,-0.6007906198501587,-0.22756247222423553,-0.7489789724349976
-0.02166871726512909,-0.6000645756721497,-0.2403196543455124,-0.7463390231132507
-0.03216031938791275,-0.6017612814903259,-0.25302982330322266,-0.7435557842254639
-0.042708322405815125,-0.6058841943740845,-0.26569050550460815,-0.740627646446228
-0.05335293337702751,-0.6124329566955566,-0.2782989740371704,-0.7375437021255493
-0.06413433700799942,-0.621406078338623,-0.2908523678779602,-0.7342866063117981
-0.07509269565343857,-0.632805347442627,-0.30334731936454773,-0.7308340072631836
-0.08626823872327805,-0.6466366648674011,-0.3157801330089569,-0.7271602153778076
-0.09770134836435318,-0.6629122495651245,-0.3281466066837311,-0.7232368588447571
-0.10943268239498138,-0.6816509962081909,-0.3404421806335449,-0.7190338373184204
-0.12150327116250992,-0.7028793692588806,-0.35266146063804626,-0.7145191431045532
-0.13395467400550842,-0.726632833480835,-0.3647986948490143,-0.7096598744392395
-0.14682911336421967,-0.7529578804969788,-0.3768475353717804,-0.7044238448143005
-0.16016972064971924,-0.7819085121154785,-0.38880103826522827,-0.6987772583961487
-0.17402054369449615,-0.8135475516319275,-0.40065163373947144,-0.6926844716072083
-0.18842673301696777,-0.847945511341095,-0.41239118576049805,-0.6861086487770081
-0.2034347653388977,-0.8851804137229919,-0.42401090264320374,-0.6790099740028381
-0.21909239888191223,-0.9253374934196472,-0.43550121784210205,-0.6713463068008423
-0.23544888198375702,-0.9685109853744507,-0.44685181975364685,-0.6630740165710449
-0.25255516171455383,-1.014803409576416,-0.4580516517162323,-0.6541470289230347
-0.27046385407447815,-1.0643222332000732,-0.4690888524055481,-0.6445141434669495
-0.28922954201698303,-1.1171901226043701,-0.4799506366252899,-0.6341263651847839
-0.30890899896621704,-1.1735397577285767,-0.4906233251094818,-0.6229327917098999
-0.3295612931251526,-1.2335097789764404,-0.5010924339294434,-0.610877275466919
-0.35124772787094116,-1.2972441911697388,-0.5113424062728882,-0.5978988409042358
-0.3740321099758148,-1.364892840385437,-0.5213565826416016,-0.5839301943778992
-0.39798080921173096,-1.4366101026535034,-0.5311170220375061,-0.5688974261283875
-0.42316287755966187,-1.5125551223754883,-0.5406045913696289,-0.552718997001648
-0.44965001940727234,-1.5928887128829956,-0.5497985482215881,-0.5353040099143982
-0.4775165319442749,-1.6777734756469727,-0.558676540851593,-0.5165503621101379
-0.5068399906158447,-1.7673982381820679,-0.5672146081924438,-0.4963628947734833
-0.5377010703086853,-1.8619529008865356,-0.5753869414329529,-0.47463440895080566
-0.5701836943626404,-1.9616249799728394,-0.5831658244132996,-0.451241672039032
-0.6043747663497925,-2.0665812492370605,-0.5905210375785828,-0.4260301887989044
-0.640363872051239,-2.176987886428833,-0.597419798374176,-0.39882707595825195
-0.6782436966896057,-2.293016195297241,-0.6038258671760559,-0.369442880153656
-0.7181099653244019,-2.4148428440093994,-0.6096998453140259,-0.3376697897911072
-0.760061502456665,-2.542653799057007,-0.6149986386299133,-0.3032800853252411
-0.8042007684707642,-2.676645278930664,-0.6196750402450562,-0.2660244405269623
-0.8506336808204651,-2.817030668258667,-0.6236774325370789,-0.22563110291957855
-0.8994705080986023,-2.964045524597168,-0.6269491910934448,-0.18180464208126068
-0.9508257508277893,-3.117952346801758,-0.6294286251068115,-0.13422299921512604
-1.0048190355300903,-3.2790474891662598,-0.6310482621192932,-0.08253368735313416
-1.061576008796692,-3.4476850032806396,-0.631734311580658,-0.026368258520960808
-1.121229887008667,-3.6243081092834473,-0.6314071416854858,0.03462463244795799
-1.183922290802002,-3.809424638748169,-0.6299810409545898,0.10081516951322556
-1.2498048543930054,-4.003610610961914,-0.6273635029792786,0.17259818315505981
-1.3190399408340454,-4.207520484924316,-0.6234551072120667,0.2503872215747833
-1.3918027877807617,-4.421895980834961,-0.6181493997573853,0.3346061110496521
-1.46828293800354,-4.647562503814697,-0.6113321185112,0.42568066716194153
-1.5486855506896973,-4.8854193687438965,-0.6028820872306824,0.5240256786346436
0.14861410856246948,0.0,0.0,0.0
0.14506712555885315,-0.2728699743747711,-0.002628960181027651,-0.20314766466617584
0.13783042132854462,-0.46983224153518677,-0.00807212945073843,-0.35576072335243225
0.12801966071128845,-0.60479736328125,-0.015577752143144608,-0.4663901925086975
0.11648909002542496,-0.6935675144195557,-0.024558721110224724,-0.5450398921966553
0.10386089235544205,-0.7490717172622681,-0.0345759280025959,-0.5999614000320435
0.09057299792766571,-0.7814448475837708,-0.04530841484665871,-0.637656569480896
0.07692451030015945,-0.7981951236724854,-0.05652457848191261,-0.6629583835601807
0.06311282515525818,-0.8047950267791748,-0.06805850565433502,-0.6794009804725647
0.04926203563809395,-0.8051690459251404,-0.07979179173707962,-0.6895279884338379
0.0354439951479435,-0.802101731300354,-0.09163996577262878,-0.6951521635055542
0.02169361710548401,-0.7975597381591797,-0.1035427451133728,-0.6975605487823486
0.008019798435270786,-0.7929253578186035,-0.11545691639184952,-0.6976631283760071
-0.005586815066635609,-0.7891669273376465,-0.1273513287305832,-0.6960998177528381
-0.019148314371705055,-0.7869585156440735,-0.139203280210495,-0.6933177709579468
-0.03269564360380173,-0.7867684960365295,-0.15099583566188812,-0.6896263957023621
-0.04626588895916939,-0.7889220714569092,-0.16271620988845825,-0.6852371096611023
-0.05990041419863701,-0.7936450242996216,-0.1743542104959488,-0.6802909970283508
-0.07364355027675629,-0.8010959029197693,-0.1859014332294464,-0.674878716468811
-0.08754172921180725,-0.8113873600959778,-0.19735059142112732,-0.6690546870231628
-0.10164292901754379,-0.8246036767959595,-0.2086949497461319,-0.6628468632698059
-0.11599631607532501,-0.8408108949661255,-0.21992799639701843,-0.6562643051147461
-0.13065201044082642,-0.8600649833679199,-0.23104321956634521,-0.6493014693260193
-0.14566101133823395,-0.882418155670166,-0.24203385412693024,-0.6419424414634705
-0.161075159907341,-0.907924473285675,-0.25289276242256165,-0.6341644525527954
-0.17694734036922455,-0.9366467595100403,-0.26361241936683655,-0.6259421110153198
-0.19333148002624512,-0.968651294708252,-0.2741847336292267,-0.6172441840171814
-0.21028266847133636,-1.0040086507797241,-0.2846011221408844,-0.6080337166786194
-0.22785715758800507,-1.0427967309951782,-0.2948521673679352,-0.5982693433761597
-0.246112659573555,-1.0851011276245117,-0.3049278259277344,-0.5879064202308655
-0.2651083469390869,-1.1310163736343384,-0.3148171007633209,-0.5768969655036926
-0.28490501642227173,-1.180645227432251,-0.32450827956199646,-0.5651888847351074
-0.30556535720825195,-1.2340980768203735,-0.33398866653442383,-0.5527262687683105
-0.32715386152267456,-1.2914940118789673,-0.3432445824146271,-0.5394484400749207
-0.3497371971607208,-1.3529587984085083,-0.35226118564605713,-0.5252893567085266
-0.373384028673172,-1.4186173677444458,-0.3610224425792694,-0.5101719498634338
-0.3981655240058899,-1.4886317253112793,-0.3695111572742462,-0.49403417110443115
-0.4241558015346527,-1.5631725788116455,-0.37770912051200867,-0.4768085479736328
-0.4514317810535431,-1.6424078941345215,-0.38559669256210327,-0.45841434597969055
-0.48007282614707947,-1.726483702659607,-0.39315265417099,-0.438742995262146
-0.5101608633995056,-1.8155479431152344,-0.4003537893295288,-0.4176739454269409
-0.5417805314064026,-1.9097530841827393,-0.40717464685440063,-0.3950754702091217
-0.5750188827514648,-2.009255886077881,-0.4135875403881073,-0.37080302834510803
-0.6099657416343689,-2.1142163276672363,-0.41956210136413574,-0.34469735622406006
-0.6467137336730957,-2.2247962951660156,-0.4250650703907013,-0.31658273935317993
-0.6853586435317993,-2.341163396835327,-0.43006008863449097,-0.2862655222415924
-0.7259989976882935,-2.4634897708892822,-0.4345073997974396,-0.25353237986564636
-0.7687362432479858,-2.5919573307037354,-0.43836334347724915,-0.21814890205860138
-0.8136756420135498,-2.7267582416534424,-0.44158002734184265,-0.17985861003398895
-0.8609257936477661,-2.868100881576538,-0.44410502910614014,-0.1383790820837021
-0.9105993509292603,-3.0162174701690674,-0.44588083028793335,-0.09340236335992813
-0.9628139138221741,-3.171396255493164,-0.44684481620788574,-0.04462162405252457
-1.0176925659179688,-3.333967447280884,-0.4469289779663086,0.008289230056107044
-1.0753648281097412,-3.5043046474456787,-0.4460594356060028,0.06568342447280884
-1.135967493057251,-3.6828420162200928,-0.44415614008903503,0.1279335469007492
-1.19964599609375,-3.870084762573242,-0.4411326050758362,0.19542650878429413
-1.2665554285049438,-4.0666069984436035,-0.4368952512741089,0.26858261227607727
-1.3368622064590454,-4.2730607986450195,-0.43134286999702454,0.3478512167930603
-1.4107455015182495,-4.490208148956299,-0.4243669807910919,0.43365994095802307
-1.4883991479873657,-4.718900203704834,-0.41585206985473633,0.5263907313346863
-1.5700331926345825,-4.9600443840026855,-0.40567630529403687,0.6263961791992188
0.7202821373939514,0.0,0.0,0.0
0.7179245948791504,-0.17879483103752136,-0.0038245173636823893,-0.29745444655418396
0.7133612632751465,-0.2885965406894684,-0.011926517821848392,-0.5343822240829468
0.7076308131217957,-0.339677631855011,-0.023386990651488304,-0.719262421131134
0.7015783786773682,-0.3438652753829956,-0.03745339810848236,-0.8623339533805847
0.69586181640625,-0.31194210052490234,-0.05353754758834839,-0.9731025695800781
0.6909800171852112,-0.25286608934402466,-0.07119298726320267,-1.0595486164093018
0.687304675579071,-0.17366324365139008,-0.09008744359016418,-1.1279923915863037
0.6851100921630859,-0.07968068867921829,-0.1099773421883583,-1.1833080053329468
0.6845971345901489,0.025101307779550552,-0.13068680465221405,-1.229197382926941
0.6859134435653687,0.1377926766872406,-0.15209095180034637,-1.2684364318847656
0.6891677975654602,0.2563067376613617,-0.17410331964492798,-1.303126335144043
0.6944409012794495,0.379132479429245,-0.19666706025600433,-1.334891676902771
0.7017948031425476,0.5053194761276245,-0.21974694728851318,-1.364896297454834
0.7112822532653809,0.6344336271286011,-0.24332205951213837,-1.39388108253479
0.722952127456665,0.7663283944129944,-0.26738104224205017,-1.4223532676696777
0.7368549108505249,0.901167631149292,-0.2919178307056427,-1.4505631923675537
0.7530467510223389,1.0393489599227905,-0.316927969455719,-1.4785633087158203
0.771591305732727,1.181321620941162,-0.3424074053764343,-1.50635826587677
0.792559027671814,1.3274747133255005,-0.36835265159606934,-1.5340027809143066
0.8160231709480286,1.4779077768325806,-0.39476463198661804,-1.5618162155151367
0.8420576453208923,1.6326324939727783,-0.42165079712867737,-1.5902153253555298
0.8707370162010193,1.7917091846466064,-0.44902557134628296,-1.6195915937423706
0.9021369814872742,1.9552035331726074,-0.4769100546836853,-1.6503567695617676
0.9363351464271545,2.1232364177703857,-0.5053321719169617,-1.6828973293304443
0.9734110832214355,2.2959210872650146,-0.53432697057724,-1.7176448106765747
1.013446569442749,2.4733943939208984,-0.5639370679855347,-1.7550510168075562
1.0565266609191895,2.655872106552124,-0.5942125916481018,-1.7955354452133179
1.102741003036499,2.8436386585235596,-0.6252102851867676,-1.8394960165023804
1.152185082435608,3.037034034729004,-0.6569938063621521,-1.887326955795288
1.2049610614776611,3.236457586288452,-0.6896336078643799,-1.9394198656082153
1.261178731918335,3.4423763751983643,-0.7232068777084351,-1.9961527585983276
1.3209575414657593,3.6553444862365723,-0.7577962875366211,-2.0578413009643555
1.3844268321990967,3.8759539127349854,-0.793490469455719,-2.1248092651367188
1.451727271080017,4.10483455657959,-0.830383837223053,-2.1973769664764404
1.5230112075805664,4.342639923095703,-0.86857670545578,-2.2758841514587402
-0.5542393922805786,0.0,0.0,0.0
-0.5560872554779053,-0.14739789068698883,-0.00014276767615228891,-0.011078759096562862
-0.560382604598999,-0.2937394380569458,-0.00045913507346995175,-0.020991114899516106
-0.5670977234840393,-0.4382953345775604,-0.000917018682230264,-0.02878960780799389
-0.5761996507644653,-0.5809173583984375,-0.0014738376485183835,-0.03396369889378548
-0.5876600742340088,-0.7220292687416077,-0.002083925995975733,-0.03643703833222389
-0.601459264755249,-0.8621498346328735,-0.002701252931728959,-0.03620455414056778
-0.6175858378410339,-1.0018091201782227,-0.0032798219472169876,-0.033268850296735764
-0.636038601398468,-1.1415997743606567,-0.0037743353750556707,-0.02768123708665371
-0.6568259000778198,-1.2821036577224731,-0.0041402848437428474,-0.019483884796500206
-0.6799657940864563,-1.423884630203247,-0.004333732184022665,-0.008704742416739464
-0.7054855227470398,-1.5674651861190796,-0.0043108039535582066,0.004663505591452122
-0.7334202527999878,-1.7133195400238037,-0.004026987589895725,0.02067178301513195
-0.763812243938446,-1.8618327379226685,-0.0034358797129243612,0.03945445641875267
-0.7967101335525513,-2.013381242752075,-0.002488598693162203,0.0611654557287693
-0.8321685791015625,-2.1683189868927,-0.001133221318013966,0.08599641919136047
-0.8702486753463745,-2.3270089626312256,0.0006855379324406385,0.11415215581655502
-0.9110177159309387,-2.4898288249969482,0.0030265403911471367,0.14585009217262268
-0.9545497894287109,-2.6571717262268066,0.005952491890639067,0.18132446706295013
-1.0009260177612305,-2.8294484615325928,0.0095302639529109,0.2208290696144104
-1.0502350330352783,-3.007094144821167,0.013831262476742268,0.2646392285823822
-1.1025731563568115,-3.1905758380889893,0.0189317986369133,0.31305211782455444
-1.1580458879470825,-3.380399465560913,0.024913478642702103,0.3663865029811859
-1.21676766872406,-3.5771210193634033,0.03186356648802757,0.4249814748764038
-1.278863549232483,-3.7813539505004883,0.03987530246376991,0.4891916513442993
-1.3444700241088867,-3.9937822818756104,0.049048036336898804,0.5593734383583069
-1.413737177848816,-4.21515417098999,0.05948730558156967,0.6358869075775146
-1.4868285655975342,-4.4462785720825195,0.07130485773086548,0.7190848588943481
-1.5639225244522095,-4.688009738922119,0.08461836725473404,0.8092945218086243
0.41916292905807495,0.0,0.0,0.0
0.4157891869544983,-0.25820282101631165,-0.0033025320153683424,-0.25585994124412537
0.4090507924556732,-0.4332931935787201,-0.010191324166953564,-0.4517427086830139
0.4001674950122833,-0.5403688549995422,-0.019776606932282448,-0.5978381037712097
0.39009329676628113,-0.5952649712562561,-0.03135306015610695,-0.7051963210105896
0.3795429468154907,-0.6114876866340637,-0.044384121894836426,-0.7833727598190308
0.3690326511859894,-0.6001448631286621,-0.05847475677728653,-0.8402848839759827
0.3589228689670563,-0.5697717666625977,-0.07334154844284058,-0.882053554058075
0.349458783864975,-0.5265737175941467,-0.08878425508737564,-0.9131665229797363
0.3408028781414032,-0.47498399019241333,-0.10466305166482925,-0.9368705153465271
0.3330589234828949,-0.4181252121925354,-0.12088164687156677,-0.955498218536377
0.32628998160362244,-0.3581429421901703,-0.13737472891807556,-0.970702588558197
0.32053160667419434,-0.296493262052536,-0.1540989726781845,-0.9836594462394714
0.3158005177974701,-0.23414134979248047,-0.17102673649787903,-0.995204746723175
0.31210190057754517,-0.17168033123016357,-0.18814131617546082,-1.0059181451797485
0.3094330132007599,-0.10951532423496246,-0.20543420314788818,-1.0162489414215088
0.30778637528419495,-0.04788006842136383,-0.22290301322937012,-1.026528239250183
0.30715227127075195,0.013127215206623077,-0.24054981768131256,-1.0369925498962402
0.3075202703475952,0.07350298762321472,-0.25837981700897217,-1.047812581062317
0.3088807761669159,0.1333101987838745,-0.2764005661010742,-1.0591133832931519
0.3112257719039917,0.19265805184841156,-0.2946213483810425,-1.0709855556488037
0.3145493268966675,0.25168779492378235,-0.3130526840686798,-1.0834985971450806
0.31884825229644775,0.31056076288223267,-0.3317060172557831,-1.0967071056365967
0.32412269711494446,0.36949586868286133,-0.35059329867362976,-1.1106270551681519
0.3303770124912262,0.42874932289123535,-0.36972635984420776,-1.125248908996582
0.3376195430755615,0.48856014013290405,-0.3891170024871826,-1.140575885772705
0.3458629548549652,0.5491839051246643,-0.40877699851989746,-1.1566011905670166
0.35512417554855347,0.6108669638633728,-0.4287181496620178,-1.173327088356018
0.36542439460754395,0.6738733649253845,-0.44895192980766296,-1.190745234489441
0.3767896294593811,0.7384847402572632,-0.4694897532463074,-1.2088394165039062
0.38925033807754517,0.8049684166908264,-0.4903428256511688,-1.2276068925857544
0.40284112095832825,0.8735491633415222,-0.5115227103233337,-1.247078776359558
0.4176006019115448,0.9444862604141235,-0.53304123878479,-1.2672678232192993
